# 2197 Photons produced.
# 2193 Hits detected.
# Time (ns)	Position (x in mm)	Position (y in mm)	Position (z in mm)	Energy (eV)
1.11502		101.595		28.0108		299	4.302435

1.11638		103.63		22.7749		299	2.395185

1.11524		83.3348		64.7028		299	2.269643

1.11489		100.096		-32.7494		299	4.517727

1.11479		-4.59682		-105.166		299	4.539062

1.11556		30.6787		-101.123		299	5.624422

1.11457		94.3934		-46.3258		299	2.191661

1.11525		11.2673		-104.904		299	3.345123

1.116		78.0609		-71.5735		299	6.165453

1.11464		-10.976		-104.613		299	6.856985

1.11565		-33.8662		-100.149		299	2.127594

1.11554		-58.5472		-87.9585		299	3.583734

1.11465		-104.016		15.6698		299	4.660482

1.11609		-76.296		-73.5181		299	4.678582

1.11552		22.4843		-103.23		299	2.439686

1.11619		-105.355		-11.7204		299	1.354851

1.11479		4.91138		-105.15		299	6.495727

1.11605		-47.8079		-94.5313		299	1.556946

1.11521		80.5308		68.1364		299	6.402307

1.11481		4.03901		105.2		299	6.097393

1.11588		-97.6253		40.8825		299	5.310151

1.11604		-105.752		-6.04928		299	1.376831

1.11508		-19.401		103.616		299	7.177742

1.11548		86.4549		-60.6933		299	1.867177

1.11541		56.9437		88.9258		299	5.846156

1.11603		78.2004		-71.4373		299	5.683892

1.11523		-2.54177		-105.469		299	5.605598

1.11634		7.45779		-105.822		299	6.587686

1.11503		98.1716		38.3393		299	4.977735

1.11523		-35.3449		99.4036		299	6.347973

1.11628		55.8242		90.1717		299	3.212717

1.11633		-99.7306		36.142		299	4.512979

1.1161		105.048		-13.8604		299	2.014490

1.11616		-105.906		4.1784		299	1.589359

1.11508		-71.7564		-77.2276		299	2.992004

1.11646		105.386		-12.6943		299	4.022553

1.11468		100.268		-31.8553		299	7.133110

1.11452		103.698		17.2568		299	1.769682

1.11512		46.963		-94.4037		299	3.064013

1.1155		-97.7213		-40.1271		299	2.741937

1.11601		100.439		33.5909		299	1.719584

1.11461		-105.025		-5.57387		299	1.412825

1.11555		72.2597		-77.0974		299	2.417821

1.11621		103.664		22.2152		299	3.685108

1.11635		27.5976		-102.438		299	2.465358

1.11521		86.0903		60.9549		299	3.666139

1.11564		-44.6834		-95.8076		299	4.701616

1.11627		-57.4201		89.1558		299	4.737033

1.1151		-105.169		7.39563		299	3.569218

1.11635		-21.3273		103.921		299	3.641856

1.11568		-102.46		-26.1066		299	1.551380

1.115		83.0194		64.903		299	3.772837

1.1153		-57.3489		-88.5931		299	6.496644

1.11577		89.6942		-56.0835		299	2.997303

1.11534		26.2295		102.243		299	3.534532

1.11573		-105.745		-2.01811		299	3.886268

1.11516		-105.446		1.89583		299	4.929169

1.1151		-50.2571		92.6779		299	2.614989

1.1157		-35.2234		-99.7064		299	6.549122

1.11572		84.5048		-63.5841		299	3.973894

1.11481		-6.43703		105.08		299	4.569919

1.116		63.8667		-84.4782		299	6.235543

1.11632		23.0946		103.527		299	2.838037

1.11478		-103.578		18.7327		299	2.695186

1.11592		-101.462		-30.1994		299	6.402304

1.11626		74.0201		-75.9353		299	2.566716

1.11588		41.6049		97.3216		299	4.299398

1.11556		83.706		-64.4941		299	6.298995

1.11565		89.1682		-56.796		299	3.873666

1.11538		13.3022		104.733		299	4.376984

1.1164		38.4192		98.9167		299	6.184976

1.11474		-59.3665		-86.8937		299	6.673714

1.11562		101.676		-28.91		299	3.392319

1.1147		-58.2214		87.6421		299	5.840326

1.11592		-66.8659		-82.0708		299	1.761953

1.11606		-105.863		3.93555		299	2.393401

1.11576		-17.2303		-104.363		299	1.710383

1.11551		6.39655		-105.451		299	2.840170

1.11532		70.418		-78.6216		299	6.910825

1.11492		98.2451		37.9953		299	5.403696

1.11464		-31.5196		100.353		299	6.358065

1.1151		-71.2059		-77.7492		299	4.187365

1.11507		-80.3287		-68.259		299	5.196996

1.11552		-70.0278		-79.1058		299	3.718725

1.11634		48.2392		94.4798		299	6.260017

1.11518		20.3195		-103.493		299	4.630073

1.11471		103.771		-17.4278		299	2.880283

1.11606		30.2681		101.522		299	5.947180

1.11645		-77.3056		72.73		299	2.275152

1.11574		105.434		-8.39766		299	1.364105

1.11488		-59.9619		86.5781		299	6.546129

1.11638		-106.091		1.66121		299	4.531202

1.11539		0.396538		-105.579		299	7.238257

1.11567		3.73327		-105.665		299	4.776745

1.1148		75.408		-73.4522		299	4.283426

1.11526		82.9692		65.1825		299	1.950145

1.11604		25.8853		-102.716		299	2.128554

1.11532		-92.1998		51.3663		299	1.614621

1.11555		-30.3869		-101.205		299	3.373916

1.11508		54.7194		90.1064		299	1.532094

1.11566		104.655		-14.9945		299	1.314613

1.11493		-105.035		8.01892		299	4.123171

1.11605		47.2158		-94.8266		299	6.341016

1.11516		74.3899		-74.7554		299	7.224114

1.11645		-80.1288		-69.6069		299	6.327761

1.11474		42.245		96.3878		299	3.243763

1.11533		102.729		-24.2378		299	3.263422

1.1153		-55.8162		-89.5637		299	4.449398

1.11616		97.1656		-42.3399		299	3.359754

1.11514		-101.129		29.8725		299	7.223464

1.11604		80.3099		69.0691		299	4.049883

1.11634		84.2802		-64.4227		299	7.254422

1.11599		-15.158		-104.807		299	4.055598

1.11451		-92.3611		50.1936		299	6.727938

1.11644		-88.7196		58.2581		299	3.979596

1.11587		63.0929		-84.9756		299	4.833941

1.11639		105.092		14.6576		299	2.055952

1.11482		93.6762		48.0461		299	3.222117

1.11461		-16.7904		-103.822		299	5.814340

1.11526		-36.1671		-99.1199		299	3.844969

1.11601		-81.754		67.3322		299	4.647715

1.11552		-94.9496		46.3373		299	1.787375

1.11506		-105.264		5.50159		299	3.513064

1.11483		-32.2518		100.226		299	4.781004

